bank,addr,name,category,confidence,signal
60E1D400,0x52444,event_handler_0x52444,Peripherals & ISR,0.4,assembly
60E0FC00,0x524C0,getTireSizeChecksumthing?,Memory & CRC,1.000,name
60E0FC00,0x52502,FUN_00052502,Faults & DTC,1.000,graph
60E1D400,0x5255C,interrupt_dispatcher_0x5255C,Peripherals & ISR,1.000,name
60E0FC00,0x52562,FUN_00052562,Faults & DTC,1.000,graph
60E0FC00,0x525A0,FUN_000525a0,Memory & CRC,1.000,graph
60E1D400,0x525EC,gpio_handler_0x525EC,Peripherals & ISR,1.000,name
60E0FC00,0x5263A,FUN_0005263a,Faults & DTC,1.000,graph
60E1D400,0x52664,adc_reader_0x52664,Sensors,1.000,name
60E0FC00,0x5266C,updateSUBSYSTEMSomethingFault,Faults & DTC,1.000,name
60E0FC00,0x52682,FUN_00052682,Faults & DTC,1.000,graph
60E0FC00,0x52698,setAlternatorFault,Faults & DTC,1.000,name
60E0FC00,0x526B8,FUN_000526b8,Faults & DTC,0.647,graph
60E1D400,0x526BA,pwm_control_0x526BA,Peripherals & ISR,1.000,name
60E1D400,0x52704,timer_interrupt_0x52704,Peripherals & ISR,1.000,name
60E0FC00,0x52718,FUN_00052718,Memory & CRC,1.000,graph
60E0FC00,0x52720,FUN_00052720,Ignition & Knock,1.000,graph
60E0FC00,0x52728,FUN_00052728,Faults & DTC,0.630,graph
60E1D400,0x5274C,serial_recv_0x5274C,Peripherals & ISR,1.000,name
60E0FC00,0x5275E,FUN_0005275e,Faults & DTC,1.000,graph
60E0FC00,0x5278A,FUN_0005278a,Faults & DTC,1.000,graph
60E1D400,0x52794,serial_send_0x52794,Peripherals & ISR,1.000,name
60E0FC00,0x527DC,fault_cond_flag_900c_eval,Faults & DTC,1.000,name
60E0FC00,0x52854,FUN_00052854,Memory & CRC,1.000,graph
60E0FC00,0x5285C,FUN_0005285c,Ignition & Knock,1.000,graph
60E0FC00,0x52864,FUN_00052864,Faults & DTC,0.630,graph
60E1D400,0x52898,mem_counter_delta_error_latch,Memory & CRC,1.000,name
60E0FC00,0x528C4,set_CAN_fault???,Faults & DTC,1.000,name
60E0FC00,0x528DA,updateCANFaults,Faults & DTC,1.000,name
60E1D400,0x528EA,queue_handler_0x528EA,RTOS,1.000,name
60E0FC00,0x52970,math_divRoundClampInt16,Math / FPU,1.000,name
60E0FC00,0x529AE,updateRAM??,Memory & CRC,1.000,name
60E0FC00,0x529BC,FUN_000529bc,OBD / UDS,1.000,graph
60E0FC00,0x529D8,FUN_000529d8,Memory & CRC,1.000,graph
60E0FC00,0x52A12,udsResponseRelated??,OBD / UDS,1.000,name
60E0FC00,0x52A36,FUN_00052a36,OBD / UDS,0.933,graph
60E0FC00,0x52A5A,udsErrorResponse,OBD / UDS,1.000,name
60E0FC00,0x52A80,FUN_00052a80,OBD / UDS,1.000,graph
60E1D400,0x52ACC,mutex_lock_0x52ACC,RTOS,1.000,name
60E0FC00,0x52AEC,FUN_00052aec,Utilities,0.717,graph
60E0FC00,0x52B22,FUN_00052b22,Utilities,1.000,graph
60E0FC00,0x52B8C,FUN_00052b8c,Utilities,1.000,graph
60E0FC00,0x52C18,FUN_00052c18,Utilities,0.717,graph
60E0FC00,0x52C4E,FUN_00052c4e,Utilities,0.847,graph
60E0FC00,0x52C84,FUN_00052c84,Utilities,0.717,graph
60E1D400,0x52C92,fuel_barrier_52c92,Fuel & Lambda,1.000,name
60E0FC00,0x52CD4,obd_assembleOidMessageChecksum,OBD / UDS,1.000,name
60E1D400,0x52CF8,rtos_context_52cf8,RTOS,1.000,name
60E0FC00,0x52D58,FUN_00052d58,Ignition & Knock,0.632,graph
60E0FC00,0x52D92,FUN_00052d92,Boot & Init,1.000,graph
60E0FC00,0x52DE4,FUN_00052de4,Boot & Init,1.000,graph
60E0FC00,0x52E10,OBDHandlerMAYBE??,OBD / UDS,1.000,name
60E0FC00,0x52E14,FUN_00052e14,OBD / UDS,1.000,graph
60E1D400,0x52E76,stack_frame_setup_0x52E76,Memory & CRC,1.000,name
60E0FC00,0x52E7C,OBDHandlerMAYBE??,OBD / UDS,1.000,name
60E1D400,0x52EB2,math_register_52eb2,Math / FPU,1.000,name
60E0FC00,0x52EBE,caseD_0,Memory & CRC,1.000,graph
60E0FC00,0x52F28,caseD_1,OBD / UDS,0.750,graph
60E1D400,0x53114,mem_copy_0x53114,Memory & CRC,1.000,name
60E0FC00,0x53124,FUN_00053124,OBD / UDS,1.000,graph
60E0FC00,0x53144,uds_dtc_fault_value_getter,Faults & DTC,1.000,name
60E0FC00,0x53164,FUN_00053164,OBD / UDS,0.643,graph
60E1D400,0x5316A,diag_monitor_flag_pair_write,Faults & DTC,1.000,name
60E1D400,0x531EA,mem_enable_flag_and_gate,Memory & CRC,1.000,name
60E1D400,0x532A0,mem_compare_0x532A0,Memory & CRC,1.000,name
60E0FC00,0x532A2,obd_mode22_getters_table,OBD / UDS,1.000,name
60E1D400,0x532CC,init_string_532cc,Boot & Init,1.000,name
60E1D400,0x53338,string_copy_0x53338,Memory & CRC,1.000,name
60E1D400,0x53392,init_string_53392,Boot & Init,1.000,name
60E1D400,0x533B6,math_char_533b6,Math / FPU,1.000,name
60E0FC00,0x533CC,obd_dtc_status_byte_accum,Faults & DTC,1.000,name
60E1D400,0x533DC,mem_char_533dc,Memory & CRC,1.000,name
60E0FC00,0x533F4,uds_ram_byte_getter_d09c,OBD / UDS,1.000,name
60E0FC00,0x533FA,uds_ram_byte_getter_d09d,OBD / UDS,1.000,name
60E0FC00,0x53400,obd_dtc_status_bitmask_build,Faults & DTC,1.000,name
60E1D400,0x53438,atoi_convert_0x53438,Math / FPU,0.850,cal
60E0FC00,0x5346A,FUN_0005346a,OBD / UDS,0.667,graph
60E0FC00,0x534B2,getOLStatusforOBD???,OBD / UDS,1.000,name
60E0FC00,0x5352C,OBDStub,OBD / UDS,1.000,name
60E0FC00,0x53530,getEngineLoadforOBD???,OBD / UDS,1.000,name
60E0FC00,0x53590,getCoolantTempforOBD??,OBD / UDS,1.000,name
60E0FC00,0x535A6,getSTFTforOBD??,OBD / UDS,1.000,name
60E0FC00,0x535CC,getLTFTforOBD???,OBD / UDS,1.000,name
60E0FC00,0x535EA,getRPMforOBD??,OBD / UDS,1.000,name
60E0FC00,0x53600,getVehicleSpeedForOBD??,OBD / UDS,1.000,name
60E1D400,0x53610,math_convert_53610,Math / FPU,1.000,name
60E0FC00,0x53614,getIgnLeadingOBD,OBD / UDS,1.000,name
60E1D400,0x53668,printf_wrapper_0x53668,Utilities,1.000,name
60E0FC00,0x53678,getIATOBD,OBD / UDS,1.000,name
60E0FC00,0x5368E,getMAFOBD??,OBD / UDS,1.000,name
60E0FC00,0x536B6,getThrottlePlatePosForOBD??,OBD / UDS,1.000,name
60E1D400,0x536C6,debug_output_0x536C6,Utilities,1.000,name
60E0FC00,0x536E2,getSecondaryAirPumpRequestForMode22,Fuel & Lambda,1.000,name
60E0FC00,0x536F8,FUN_000536f8,OBD / UDS,1.000,graph
60E0FC00,0x536FE,convertRearO2VoltageForMode22,Fuel & Lambda,1.000,name
60E0FC00,0x53724,getRearO2FuelTrimForOBD,Fuel & Lambda,1.000,name
60E0FC00,0x53742,FUN_00053742,OBD / UDS,1.000,graph
60E0FC00,0x53748,FUN_00053748,OBD / UDS,1.000,graph
60E1D400,0x53760,assert_handler_0x53760,Faults & DTC,1.000,name
60E0FC00,0x53770,FUN_00053770,Faults & DTC,1.000,graph
60E0FC00,0x537E8,getEvapPurgeMode22,Fuel & Lambda,1.000,name
60E0FC00,0x537FE,FUN_000537fe,OBD / UDS,1.000,graph
60E0FC00,0x53804,FUN_00053804,OBD / UDS,1.000,graph
60E0FC00,0x53826,getDistanceSinceMILClearedForMode22,Faults & DTC,1.000,graph
60E0FC00,0x53844,getBaroForOBD,OBD / UDS,1.000,name
60E0FC00,0x53862,getBaroCompensatedLambda_fp,Fuel & Lambda,1.000,name
60E0FC00,0x53878,getFrontO2Voltage_fp,Sensors,1.000,name
60E0FC00,0x53890,getCatTempOBD,OBD / UDS,1.000,name
60E0FC00,0x538A8,FUN_000538a8,OBD / UDS,1.000,graph
60E0FC00,0x538F0,FUN_000538f0,OBD / UDS,1.000,graph
60E0FC00,0x5395C,FUN_0005395c,OBD / UDS,1.000,graph
60E1D400,0x53968,error_handler_0x53968,Faults & DTC,1.000,name
60E1D400,0x53970,exception_catcher_0x53970,Boot & Init,1.000,name
60E1D400,0x53978,panic_handler_0x53978,Faults & DTC,1.000,name
60E1D400,0x53980,watchdog_kick_0x53980,RTOS,1.000,name
60E0FC00,0x539C0,FUN_000539c0,OBD / UDS,1.000,graph
60E0FC00,0x53A24,getECMVoltageOBD,OBD / UDS,1.000,name
60E1D400,0x53A2E,diag_safety_53a2e,Faults & DTC,1.000,name
60E0FC00,0x53A3A,getMode22EngineLoad,OBD / UDS,1.000,name
60E0FC00,0x53A62,getCommandedLamdaOBD??,OBD / UDS,1.000,name
60E0FC00,0x53A78,getMode22ThrottlePos,Throttle & Torque,1.000,name
60E1D400,0x53A90,diag_bounds_53a90,Faults & DTC,1.000,name
60E0FC00,0x53A9E,getMode22IAT,Sensors,1.000,name
60E0FC00,0x53AB4,obd_mode22_iat_scale_calc,OBD / UDS,1.000,name
60E0FC00,0x53B28,obd_word_aa38_scale_to_pct_a,OBD / UDS,1.000,name
60E0FC00,0x53B54,obd_word_aa3a_scale_to_pct_b,OBD / UDS,1.000,name
60E0FC00,0x53B80,percent_value_scale_byte,Math / FPU,1.000,name
60E1D400,0x53BA0,sensor_validate_53ba0,Sensors,1.000,name
60E0FC00,0x53BC8,ClearFaults?,Faults & DTC,1.000,name
60E1D400,0x53BEA,isr_checker_53bea,Peripherals & ISR,1.000,name
60E0FC00,0x53C5E,FUN_00053c5e,OBD / UDS,1.000,graph
60E0FC00,0x53C92,diag_fault_record_by_condition_cfd9,Faults & DTC,1.000,name
60E0FC00,0x53CA4,FUN_00053ca4,Boot & Init,1.000,graph
60E0FC00,0x53CAE,FUN_00053cae,Faults & DTC,1.000,graph
60E0FC00,0x53CF8,FUN_00053cf8,Faults & DTC,1.000,graph
60E1D400,0x53CFC,can_bitfield_53cfc,CAN Bus,1.000,name
60E1D400,0x53D04,math_bitfield_53d04,Memory & CRC,1.000,name
60E1D400,0x53D0C,fuel_closed_loop_confirm_ctr,Fuel & Lambda,1.000,name
60E0FC00,0x53D22,FUN_00053d22,OBD / UDS,1.000,graph
60E0FC00,0x53D98,OBDModeFunc_Unsure,OBD / UDS,1.000,name
60E1D400,0x53DCC,util_bitfield_53dcc,Memory & CRC,1.000,name
60E1D400,0x53DD6,boost_timer_latch,Throttle & Torque,1.000,name
60E0FC00,0x53E34,getCalID,Memory & CRC,1.000,graph
60E1D400,0x53E38,mem_cellflag_reset_on_enable,Boot & Init,1.000,name
60E0FC00,0x53EF6,FUN_00053ef6,Memory & CRC,1.000,graph
60E0FC00,0x53FA4,calculateDiagSessionConditional,Faults & DTC,1.000,name
60E1D400,0x53FAA,lut_lookup_0x53FAA,Math / FPU,1.000,name
60E0FC00,0x53FCA,FUN_00053fca,Boot & Init,1.000,graph
60E0FC00,0x53FCC,runSubfunction??,OBD / UDS,1.000,graph
60E0FC00,0x54000,FUN_00054000,OBD / UDS,1.000,graph
60E0FC00,0x54008,FUN_00054008,Utilities,1.000,graph
60E1D400,0x5405C,mem_cellflag_sensor_cond_write,Sensors,1.000,name
60E0FC00,0x5405E,calculateDiagModeTimer,Faults & DTC,1.000,name
60E0FC00,0x540C8,FUN_000540c8,OBD / UDS,1.000,graph
60E1D400,0x540D4,diag_data_540d4,Faults & DTC,1.000,name
60E0FC00,0x540FE,getDiagSessionSubFunction,Faults & DTC,1.000,name
60E1D400,0x5410C,math_endian_5410c,Math / FPU,1.000,name
60E1D400,0x54114,math_convert_54114,Math / FPU,1.000,name
60E1D400,0x5411C,mem_cellflag_vtc_lock_write,Memory & CRC,1.000,name
60E0FC00,0x54146,checkSubFunctionCurrentlyRunning??,OBD / UDS,1.000,graph
60E0FC00,0x5414C,uds_did_getter_byte_cfe3,OBD / UDS,1.000,name
60E0FC00,0x5415A,FUN_0005415a,OBD / UDS,0.846,graph
60E0FC00,0x54172,FUN_00054172,OBD / UDS,1.000,graph
60E1D400,0x5417C,diag_decode_5417c,Faults & DTC,1.000,name
60E1D400,0x54184,diag_compress_54184,Faults & DTC,1.000,name
60E1D400,0x541A8,diag_decompress_541a8,Faults & DTC,1.000,name
60E0FC00,0x541C6,readDiagMod??,Faults & DTC,1.000,name
60E0FC00,0x541F0,securityNotUnlocked,OBD / UDS,0.800,graph
60E0FC00,0x54208,FUN_00054208,OBD / UDS,1.000,graph
60E1D400,0x54210,ctrl_encrypt_54210,Other / Unclassified,0.000,none
60E1D400,0x54248,ctrl_decrypt_54248,Other / Unclassified,0.000,none
60E1D400,0x54250,fuel_compute_54250,Fuel & Lambda,1.000,name
60E1D400,0x54258,ctrl_random_54258,Other / Unclassified,0.000,none
60E0FC00,0x5426A,FUN_0005426a,OBD / UDS,1.000,graph
60E0FC00,0x5427A,FUN_0005427a,OBD / UDS,1.000,graph
60E1D400,0x542B8,isr_operator_542b8,Other / Unclassified,0.000,none
60E1D400,0x542C0,math_operator_542c0,Other / Unclassified,0.000,none
60E1D400,0x542C8,ctrl_operator_542c8,Other / Unclassified,0.000,none
60E1D400,0x54310,modulo_calc_0x54310,Math / FPU,1.000,name
60E1D400,0x5431C,mem_cellbank_flag_or_gate,Memory & CRC,1.000,name
60E0FC00,0x543A0,FUN_000543a0,OBD / UDS,1.000,graph
60E0FC00,0x543BA,SeedKeyRelated,OBD / UDS,1.000,graph
60E1D400,0x543C0,multiply_calc_0x543C0,Math / FPU,1.000,name
60E1D400,0x543C8,add_calc_0x543C8,Math / FPU,1.000,name
60E1D400,0x543D0,mem_cellbank_flag_pair_write,Memory & CRC,1.000,name
60E1D400,0x54484,sensor_absolute_54484,Sensors,1.000,name
60E1D400,0x54496,sensor_value_54496,Sensors,1.000,name
60E1D400,0x544AA,dtc_any_fault_flag_or,Faults & DTC,1.000,name
60E1D400,0x54570,system_init_0x54570,Boot & Init,1.000,name
60E0FC00,0x545BA,checkDeviceControlConditional,OBD / UDS,1.000,graph
60E0FC00,0x5463C,getSubFunctionMapping,OBD / UDS,1.000,graph
60E1D400,0x54644,can_main_54644,CAN Bus,1.000,name
60E0FC00,0x54646,FUN_00054646,OBD / UDS,1.000,graph
60E1D400,0x54662,periodic_task_0x54662,RTOS,1.000,name
60E0FC00,0x5466C,FUN_0005466c,OBD / UDS,1.000,graph
60E1D400,0x546A0,init_event_546a0,Boot & Init,1.000,name
60E1D400,0x546C4,idle_task_0x546C4,Idle Control,1.000,name
60E0FC00,0x546F8,FUN_000546f8,Boot & Init,1.000,graph
60E0FC00,0x546FA,FUN_000546fa,Utilities,0.667,graph
60E1D400,0x54706,init_shutdown_54706,Boot & Init,1.000,name
60E1D400,0x5472E,startup_sequence_0x5472E,Boot & Init,1.000,name
60E0FC00,0x54744,FUN_00054744,OBD / UDS,1.000,graph
60E1D400,0x54784,diag_calibration_54784,Faults & DTC,1.000,name
60E0FC00,0x547C8,FUN_000547c8,OBD / UDS,1.000,graph
60E0FC00,0x547F0,FUN_000547f0,Utilities,1.000,graph
60E1D400,0x547FA,init_sequence_547fa,Boot & Init,1.000,name
60E1D400,0x54822,reset_handler_0x54822,Boot & Init,1.000,name
60E0FC00,0x54824,FUN_00054824,OBD / UDS,1.000,graph
60E1D400,0x5485A,soft_reset_0x5485A,Boot & Init,1.000,name
60E1D400,0x5486C,hard_reset_0x5486C,Boot & Init,1.000,name
60E1D400,0x5489C,power_on_init_0x5489C,Boot & Init,1.000,name
60E0FC00,0x548CA,FUN_000548ca,OBD / UDS,1.000,graph
60E1D400,0x548D4,init_power_548d4,Boot & Init,1.000,name
60E1D400,0x548DC,diag_sleep_548dc,Faults & DTC,1.000,name
60E1D400,0x548E4,mem_sleep_548e4,Memory & CRC,1.000,name
60E0FC00,0x54900,thunk_FUN_00054aa2,Boot & Init,1.000,graph
60E0FC00,0x54904,UDSServiceB1Function,OBD / UDS,1.000,name
60E1D400,0x54944,voltage_monitor_0x54944,Sensors,1.000,name
60E1D400,0x5494C,diag_brownout_5494c,Faults & DTC,1.000,name
60E1D400,0x54954,mem_overvolt_54954,Memory & CRC,1.000,name
60E1D400,0x549C8,sensor_circuit_549c8,Sensors,0.7,assembly
60E1D400,0x54A08,diag_circuit_54a08,Faults & DTC,0.7,assembly
60E0FC00,0x54A0C,FUN_00054a0c,Utilities,1.000,graph
60E1D400,0x54A60,diag_circuit_54a60,Faults & DTC,0.7,assembly
60E0FC00,0x54A66,runImmoRelatedCounter,Peripherals & ISR,1.000,name
60E1D400,0x54A6A,diag_resistor_54a6a,Faults & DTC,0.7,assembly
60E1D400,0x54A9E,diag_impedance_54a9e,Faults & DTC,0.7,assembly
60E0FC00,0x54AA2,FUN_00054aa2,Utilities,1.000,graph
60E1D400,0x54ABA,diag_capacitor_54aba,Faults & DTC,0.7,assembly
60E0FC00,0x54AC6,FUN_00054ac6,OBD / UDS,1.000,graph
60E0FC00,0x54ADE,FUN_00054ade,OBD / UDS,1.000,graph
60E1D400,0x54AFC,diag_inductor_54afc,Faults & DTC,0.7,assembly
60E0FC00,0x54B04,UDSService22Function,OBD / UDS,1.000,name
60E1D400,0x54B0E,ctrl_frequency_54b0e,Peripherals & ISR,0.4,assembly
60E0FC00,0x54B5E,FUN_00054b5e,OBD / UDS,1.000,graph
60E0FC00,0x54B72,mode22Hanlder,OBD / UDS,1.000,graph
60E0FC00,0x54BAE,FUN_00054bae,OBD / UDS,1.000,graph
60E1D400,0x54BC0,ctrl_measure_54bc0,Other / Unclassified,0.000,none
60E0FC00,0x54BD2,UDSServiceSomething,OBD / UDS,1.000,name
60E0FC00,0x54C12,getMonitorStatusMode22,OBD / UDS,1.000,graph
60E1D400,0x54C2C,ctrl_amplitude_54c2c,Faults & DTC,0.7,assembly
60E0FC00,0x54C68,FUN_00054c68,OBD / UDS,1.000,graph
60E0FC00,0x54C8E,FUN_00054c8e,OBD / UDS,1.000,graph
60E0FC00,0x54CA4,FUN_00054ca4,OBD / UDS,1.000,graph
60E0FC00,0x54CBA,FUN_00054cba,OBD / UDS,1.000,graph
60E0FC00,0x54CD0,FUN_00054cd0,OBD / UDS,1.000,graph
60E0FC00,0x54CE6,Mode22GetRPM,Rev Limit,1.000,name
60E0FC00,0x54CFC,FUN_00054cfc,OBD / UDS,1.000,graph
60E0FC00,0x54D12,uds_mode22_get_ign_lead_advance,OBD / UDS,1.000,name
60E0FC00,0x54D14,FUN_00054d14,OBD / UDS,1.000,graph
60E0FC00,0x54D28,FUN_00054d28,OBD / UDS,1.000,graph
60E0FC00,0x54D3E,FUN_00054d3e,OBD / UDS,1.000,graph
60E0FC00,0x54D54,FUN_00054d54,OBD / UDS,1.000,graph
60E0FC00,0x54D6A,uds_mode22_secondary_air_pump_responder,OBD / UDS,1.000,name
60E0FC00,0x54D80,FUN_00054d80,OBD / UDS,1.000,graph
60E0FC00,0x54D96,getRearO2FuelTrimMode22,Fuel & Lambda,1.000,name
60E0FC00,0x54DBC,FUN_00054dbc,OBD / UDS,1.000,graph
60E0FC00,0x54DD2,FUN_00054dd2,OBD / UDS,1.000,graph
60E0FC00,0x54DE8,FUN_00054de8,OBD / UDS,1.000,graph
60E0FC00,0x54E0C,uds_mode22_data_getter_53770_responder,OBD / UDS,1.000,name
60E1D400,0x54E20,signal_filter_0x54E20,Ignition & Knock,1.000,name
60E0FC00,0x54E22,uds_mode22_evap_purge_responder,OBD / UDS,1.000,name
60E0FC00,0x54E38,FUN_00054e38,OBD / UDS,1.000,graph
60E0FC00,0x54E4E,FUN_00054e4e,OBD / UDS,1.000,graph
60E1D400,0x54E62,signal_process_0x54E62,Ignition & Knock,1.000,name
60E0FC00,0x54E64,uds_mode22_distance_since_mil_cleared_responder,OBD / UDS,1.000,name
60E0FC00,0x54E7A,FUN_00054e7a,OBD / UDS,1.000,graph
60E0FC00,0x54E90,uds_lambda_o2_service_pack,OBD / UDS,1.000,name
60E0FC00,0x54EB4,FUN_00054eb4,OBD / UDS,1.000,graph
60E1D400,0x54EC2,diag_detect_54ec2,Faults & DTC,1.000,name
60E0FC00,0x54ECA,FUN_00054eca,OBD / UDS,1.000,graph
60E0FC00,0x54EEE,FUN_00054eee,OBD / UDS,1.000,graph
60E1D400,0x54F00,rms_calculate_0x54F00,Math / FPU,1.000,name
60E1D400,0x54F9A,ctrl_measure_54f9a,Faults & DTC,0.7,assembly
60E0FC00,0x54FBC,FUN_00054fbc,OBD / UDS,1.000,graph
60E1D400,0x54FCC,diag_fault_task_dispatch,Faults & DTC,1.000,name
60E0FC00,0x54FD0,uds_mode22_data_getter_53a3a_responder,OBD / UDS,1.000,name
60E1D400,0x54FE2,updateSUBSYSTEMSomethingFault,Faults & DTC,1.000,name
60E0FC00,0x54FE4,FUN_00054fe4,OBD / UDS,1.000,graph
60E1D400,0x54FF8,fir_filter_0x54FF8,Math / FPU,1.000,name
60E0FC00,0x5500C,uds_mode22_data_getter_53ab4_responder,OBD / UDS,1.000,name
60E1D400,0x55018,iir_filter_0x55018,Math / FPU,1.000,name
60E0FC00,0x55020,uds_mode22_data_getter_53b28_responder,OBD / UDS,1.000,name
60E0FC00,0x55034,uds_mode22_did_4a_getter,OBD / UDS,1.000,name
60E0FC00,0x55048,uds_mode22_did_4c_getter,OBD / UDS,1.000,name
60E0FC00,0x5505C,FUN_0005505c,Faults & DTC,1.000,graph
60E0FC00,0x55070,uds_mode22_did_202_getter,OBD / UDS,1.000,name
60E1D400,0x55078,fuel_tps_accel_wrapper_9008,Fuel & Lambda,1.000,name
60E1D400,0x55080,fuel_controller_55080,Fuel & Lambda,1.000,name
60E0FC00,0x55084,getIgnitionTrailingMode22,Ignition & Knock,1.000,name
60E1D400,0x55088,fuzzy_logic_0x55088,Utilities,1.000,name
60E0FC00,0x550A4,uds_mode22_data_getter_aa38,OBD / UDS,1.000,name
60E1D400,0x550BE,diag_flag_combine_or,Faults & DTC,1.000,name
60E1D400,0x550E6,ctrl_predict_550e6,Other / Unclassified,0.000,none
60E0FC00,0x55120,uds_mode22_data_getter_aa3a,OBD / UDS,1.000,name
60E1D400,0x55134,sensor_estimate_55134,Sensors,1.000,name
60E0FC00,0x55152,uds_mode22_data_getter_adc0,OBD / UDS,1.000,name
60E0FC00,0x55184,uds_signal_16bit_pack,OBD / UDS,1.000,name
60E1D400,0x551AC,ctrl_observer_551ac,Other / Unclassified,0.000,none
60E1D400,0x551B4,fuel_controller_551b4,Fuel & Lambda,1.000,name
60E0FC00,0x551B6,uds_mode22_get_b45c_16bit,OBD / UDS,1.000,name
60E1D400,0x551BC,ctrl_regulator_551bc,Other / Unclassified,0.000,none
60E0FC00,0x551D4,uds_mode22_get_ada8_16bit,OBD / UDS,1.000,name
60E0FC00,0x551F2,getDesiredIdleRPMMode22,Idle Control,1.000,name
60E0FC00,0x55210,uds_mode22_get_b5e8_16bit,OBD / UDS,1.000,name
60E1D400,0x55214,limiter_0x55214,Rev Limit,1.000,name
60E1D400,0x5522A,idle_driver_5522a,Idle Control,1.000,name
60E0FC00,0x5525C,uds_mode22_get_ae38_16bit,OBD / UDS,1.000,name
60E0FC00,0x5527A,uds_mode22_get_a9f4_16bit,OBD / UDS,1.000,name
60E0FC00,0x55298,uds_mode22_get_a830_16bit,OBD / UDS,1.000,name
60E0FC00,0x552B6,getThrottlePlatePositionVoltageMode22,Throttle & Torque,1.000,name
60E1D400,0x552C0,init_power_552c0,Boot & Init,1.000,name
60E0FC00,0x552C4,FUN_000552c4,Faults & DTC,1.000,graph
60E0FC00,0x552F8,getMAFVoltageMode22,Sensors,1.000,name
60E1D400,0x552FE,rev_converter_552fe,Math / FPU,1.000,name
60E1D400,0x5530C,ctrl_inverter_5530c,Utilities,0.7,assembly
60E0FC00,0x55316,FUN_00055316,Memory & CRC,1.000,graph
60E1D400,0x55328,ctrl_rectifier_55328,Utilities,0.7,assembly
60E0FC00,0x55334,getInjectorOnTimeMode22,Fuel & Lambda,1.000,name
60E0FC00,0x55352,uds_mode22_float_b0d0_u16_responder,OBD / UDS,1.000,name
60E1D400,0x55362,ctrl_transformer_55362,Utilities,0.7,assembly
60E1D400,0x55386,ctrl_distribution_55386,Utilities,0.7,assembly
60E1D400,0x553AA,udsErrorResponse,OBD / UDS,1.000,name
60E0FC00,0x553B8,uds_mode22_data_getter_f32_ad74,OBD / UDS,1.000,name
60E1D400,0x553D0,ctrl_reception_553d0,Other / Unclassified,0.000,none
60E0FC00,0x553D6,Mode22PIDAlternatorDC,OBD / UDS,1.000,name
60E0FC00,0x553F4,uds_mode22_get_b690_16bit,OBD / UDS,1.000,name
60E0FC00,0x55412,getTireSizeMode22,OBD / UDS,1.000,name
60E0FC00,0x55420,uds_mode22_get_bc68_16bit,OBD / UDS,1.000,name
60E0FC00,0x5543E,getKnockRetardMode22,Ignition & Knock,1.000,name
60E0FC00,0x5545C,uds_mode22_get_c6a8_16bit,OBD / UDS,1.000,name
60E0FC00,0x5547A,FUN_0005547a,Math / FPU,1.000,graph
60E0FC00,0x554B2,uds_mode22_byte_const_zero,OBD / UDS,1.000,name
60E0FC00,0x554B6,uds_byte_getter_a960,OBD / UDS,1.000,name
60E0FC00,0x554C4,getApvPosVoltage,Sensors,1.000,name
60E0FC00,0x55524,uds_mode22_get_cde0_16bit,OBD / UDS,1.000,name
60E0FC00,0x55542,uds_mode22_get_cde4_16bit,OBD / UDS,1.000,name
60E0FC00,0x55560,uds_mode22_get_cde8_16bit,OBD / UDS,1.000,name
60E0FC00,0x5557E,FUN_0005557e,Faults & DTC,1.000,graph
60E0FC00,0x555A8,FUN_000555a8,Faults & DTC,1.000,graph
60E0FC00,0x555D2,uds_mode22_get_cee0_16bit,OBD / UDS,1.000,name
60E0FC00,0x555F0,uds_fault_status_mask_getter_b600_bc6d,OBD / UDS,1.000,name
60E1D400,0x55624,ctrl_demodulator_55624,Other / Unclassified,0.000,none
60E0FC00,0x55648,uds_fault_status_mask_getter_f754,OBD / UDS,1.000,name
60E0FC00,0x55680,FUN_00055680,Memory & CRC,1.000,graph
60E1D400,0x556A8,diag_modulator_556a8,Faults & DTC,1.000,name
60E0FC00,0x556C2,FUN_000556c2,Memory & CRC,1.000,graph
60E1D400,0x556E2,can_encoder_556e2,CAN Bus,1.000,name
60E0FC00,0x556E4,getApvPosMode22,Memory & CRC,1.000,graph
60E1D400,0x55734,fuel_decoder_55734,Fuel & Lambda,1.000,name
60E1D400,0x55760,ctrl_synchronizer_55760,Other / Unclassified,0.000,none
60E1D400,0x55764,math_clock_55764,Math / FPU,1.000,name
60E0FC00,0x5576C,FUN_0005576c,Memory & CRC,1.000,graph
60E0FC00,0x557AA,FUN_000557aa,Memory & CRC,1.000,graph
60E1D400,0x557CC,fuel_control_557cc,Fuel & Lambda,1.000,name
60E0FC00,0x557E6,FUN_000557e6,Memory & CRC,1.000,graph
60E0FC00,0x55808,FUN_00055808,Memory & CRC,1.000,graph
60E0FC00,0x5582A,uds_fault_status_mask_getter_b587_bfb8,OBD / UDS,1.000,name
60E0FC00,0x5588C,FUN_0005588c,Memory & CRC,1.000,graph
60E0FC00,0x558BA,FUN_000558ba,Memory & CRC,1.000,graph
60E0FC00,0x558DC,FUN_000558dc,Memory & CRC,1.000,graph
60E0FC00,0x5590A,FUN_0005590a,Memory & CRC,1.000,graph
60E0FC00,0x55952,FUN_00055952,Memory & CRC,1.000,graph
60E0FC00,0x55974,FUN_00055974,OBD / UDS,1.000,graph
60E0FC00,0x559A2,FUN_000559a2,OBD / UDS,1.000,graph
