# Consolidated function renames (FINAL) — applied to symbols/FUNCTION_CATEGORIES.csv as checkpoint.
# Provenance: /tmp/renames/CONSOLIDATED_final.csv (auto renames + deep-analysis + preserved human names, consolidated).
# Generated: 2026-08-04. Columns: bank,addr,old_name,new_name,confidence,reason.
60E0FC00,0x81A8,FUN_000081a8,boot_init_6ch_outputs,0.5,"6-iter loop over table 0xD7D4 poking port 0xF66C + mem_write16_sr_protected(0xA8A4), then F459 pin mux"
60E0FC00,0x8268,FUN_00008268,boot_ports_cfg_f458_f45b,0.4,3x byte RMW config of 0xF458/0xF459/0xF45B (&0xF8|0x01 then &0x8F|0x10) bracketed by setSR_PARAM/loadStatusRegister_ADDR
60E0FC00,0x82D8,FUN_000082d8,injector_pulse_remaining_dec_all6,0.7,loop i=0..5 calls 0x87A2 (injector pulse remaining decrement) per cylinder
60E0FC00,0x8320,FUN_00008320,injector_state_timer_update_all6,0.9,loop i=0..5 calls fuel_injectorStateTimerUpdate per injector
60E0FC00,0x8344,FUN_00008344,injector_fuel_correction_calc,0.7,"per-injector (idx*24 struct 0xFFFFA004): float table 0x844C * 0xFFFF9F98, ftrc, window-clamp, writes correction @+4, flag @+0x13, may call 0x8814"
60E0FC00,0x84C6,FUN_000084c6,injector_pulse_per_cyl_write,0.7,"per-injector pulse: table 0xD7D4 ptrs, >>4 arithmetic, writes via mem_write16_sr_protected, calls fuel_injectorStateTimerUpdate/0x8814 on low value"
60E0FC00,0x87A2,FUN_000087a2,injector_pulse_remaining_dec,0.7,"if flag@+0x13: subtract 0x1E0000 from pulse@+0x4, if below 0x230000 call 0x8814 and clear flag (pulse completion)"
60E0FC00,0x8814,FUN_00008814,injector_pulse_width_calc,0.7,"core per-injector pulse compute: rpm 0xFFFF9F9C>>4, mul/div fixpoint via 0x2158/0x467A, SFR bitfields 0xF66A/0xF440/0xF666/0xF66C, writes via mem_write16_sr_protected"
60E0FC00,0x8D30,FUN_00008d30,ignition_spark_cyl_dispatch,0.7,"if cyl flag@0xFFFFA0DC+idx*8 clear: call 0x9440, write word via 0xD81C+idx*24 ptr, clear flag"
60E0FC00,0x8EE6,FUN_00008ee6,ignition_cyl_state_read,0.7,returns 0/1/2 from bytes @0x04/@0x05 of ign state struct 0xFFFFA0D8+idx*8
60E0FC00,0x9016,FUN_00009016,ignition_state_clear_all,0.7,if r4==0: clear bytes 0x04/0x05 of 4 cyl state structs 0xFFFFA0D8 stride 8
60E0FC00,0x9038,FUN_00009038,ignition_timing_update_all4,0.7,"copies 0xFFFF9F98->0xFFFFA0FC, rpm->0xFFFFA104, 0xFFFF9F88/6.0->0xFFFFA100, then per-cyl dispatch 0x91C6/0x9114 by state"
60E0FC00,0x9114,FUN_00009114,ignition_cyl_timing_apply,0.7,"per-cyl float timing clamp (tables 0x9214-0x9224), calls 0x9440 with 0xC350 or resets cyl via mem_write16_sr_protected"
60E0FC00,0x9440,FUN_00009440,ignition_spark_out_write,0.7,"writes 0x7FFF/+0x8000 offset words via 0xD81C+idx*24 SFR ptrs + mem_write16_sr_protected, marks cyl active byte@0x05"
60E0FC00,0x94F0,FUN_000094f0,sensor_snapshot_copy_9ee4,0.4,copies 2 words @(0x08)/@(0x0A) of 0xFFFF9EE4 to 0xFFFFA112/+2 (sensor snapshot)
60E0FC00,0x9AC4,FUN_00009ac4,can_channel_status_bit0_check,0.4,"getHCANRegisterAddress(ch,0xE401), returns bit0 of status byte"
60E0FC00,0x9C34,FUN_00009c34,can_frame_byte5_lookup,0.4,"reads byte@0x05 of frame struct, passes to 0xCD40 (CAN slot table lookup)"
60E0FC00,0x9C70,FUN_00009c70,can_frame_byte5_status_check,0.4,"reads byte@0x05 of frame struct, passes to 0xCD74 (CAN slot status check)"
60E0FC00,0x9C8E,FUN_00009c8e,can_channel_word_byteswap,0.4,bare wrapper forwarding r4 to 0xCE24 (16-bit SFR byte-swap reader)
60E0FC00,0x9CE0,FUN_00009ce0,can_flag_set_wait_ack,0.7,sets bit0 @r4 then polls bit3 @r5 with 0x0FA0 timeout (same pattern as uds_sci_flag_set_wait_clear)
60E0FC00,0x9D02,FUN_00009d02,can_flag_clear_wait_ack,0.7,clears bit0 @r4 then polls bit3 @r5 with 0x0FA0 timeout (complement of 0x9CE0)
60E0FC00,0x9DFC,FUN_00009dfc,can_msg_bytes_copy,0.4,byte copy loop src r7->dst r6 (CAN message data move)
60E0FC00,0x9E26,FUN_00009e26,can_sfr_write_verify_loop,0.7,writes bytes @r6->@r7 with readback-compare spin (buffered SFR/CAN mailbox write)
60E0FC00,0x9E68,FUN_00009e68,boot_init_clear_wait_f74e,0.4,"calls 0x4C80, boot_ram_selftest_relocate, setMainInitDoneBool(0), zeroes 8B @0xF74E, then delay(0x1388)+0xA850 poll; hangs in whileLoop if bit0 set"
60E0FC00,0x9EA2,FUN_00009ea2,boot_clear_wait_f74e_sr_masked,0.4,"SR-masked entry, zeroes 8B @0xF74E via setRegister_REG_BIT_VAL, same poll/hang loop on bit0 (duplicate of 0x9E68 tail)"
60E0FC00,0x9F12,FUN_00009f12,get_main_init_done_bool,0.9,6-byte getter: returns byte @0xFFFFA16C (complement of setMainInitDoneBool 0x9F0C)
60E0FC00,0x9F5E,FUN_00009f5e,rtos_sched_wrapper_slot7,0.7,"calls 0x3854(7); if scheduled, tail-call 0xA2B6(7) (run counter)"
60E0FC00,0x9F7A,FUN_00009f7a,rtos_sched_wrapper_slot8,0.7,"calls 0x3854(8); if scheduled, tail-call 0xA2B6(8)"
60E0FC00,0x9F96,FUN_00009f96,rtos_sched_wrapper_slot9,0.7,"calls 0x3854(9); if scheduled, tail-call 0xA2B6(9)"
60E0FC00,0x9FB2,FUN_00009fb2,rtos_sched_wrapper_slot18,0.7,"calls 0x3854(0x12); if scheduled, tail-call 0xA2B6(0x12)"
60E0FC00,0x9FCE,FUN_00009fce,rtos_sched_wrapper_slot10,0.7,"calls 0x3854(0x0A); if scheduled, tail-call 0xA2B6(0x0A)"
60E0FC00,0x9FEA,FUN_00009fea,rtos_sched_wrapper_slot11,0.7,"calls 0x3854(0x0B); if scheduled, tail-call 0xA2B6(0x0B)"
60E0FC00,0xA006,FUN_0000a006,rtos_sched_wrapper_slot12,0.7,"calls 0x3854(0x0C); if scheduled, tail-call 0xA2B6(0x0C)"
60E0FC00,0xA022,FUN_0000a022,rtos_sched_wrapper_slot13,0.7,"calls 0x3854(0x0D); if scheduled, tail-call 0xA2B6(0x0D)"
60E0FC00,0xA03E,FUN_0000a03e,rtos_sched_wrapper_slot14,0.7,"calls 0x3854(0x0E); if scheduled, tail-call 0xA2B6(0x0E)"
60E0FC00,0xA05A,FUN_0000a05a,rtos_sched_wrapper_slot15,0.7,"calls 0x3854(0x0F); if scheduled, tail-call 0xA2B6(0x0F)"
60E0FC00,0xA076,FUN_0000a076,rtos_sched_wrapper_slot16,0.7,"calls 0x3854(0x10); if scheduled, tail-call 0xA2B6(0x10)"
60E0FC00,0xA092,FUN_0000a092,rtos_rotor_evt_wrapper_slot5,0.7,"slot5 sched wrapper; if not due, fallback setupStructRotorNumber(0,r4) (rotor position event)"
60E0FC00,0xA0B8,FUN_0000a0b8,rtos_rotor_evt_wrapper_slot6,0.7,"slot6 sched wrapper; if not due, fallback setupStructRotorNumber(1,r4) (rotor position event)"
60E0FC00,0xA0DE,FUN_0000a0de,rtos_task_wrapper_slot6,0.7,"r5=6; calls osTaskScheduler(r4,6,stack); returns 1"
60E0FC00,0xA0F6,FUN_0000a0f6,rtos_task_wrapper_slot7,0.7,"r5=7; calls osTaskScheduler(r4,7,stack); returns 1"
60E0FC00,0xA126,FUN_0000a126,rtos_task_wrapper_slot5,0.7,"r5=5; calls osTaskScheduler(r4,5,stack); returns 1"
60E0FC00,0xA156,FUN_0000a156,rtos_task_wrapper_slot9,0.7,"r5=9; calls osTaskScheduler(r4,9,stack); returns 1"
60E0FC00,0xA16E,FUN_0000a16e,rtos_task_wrapper_slot10,0.7,"r5=0x0A; calls osTaskScheduler(r4,0x0A,stack); returns 1"
60E0FC00,0xA186,FUN_0000a186,rtos_task_wrapper_slot12,0.7,"r5=0x0C; calls osTaskScheduler(r4,0x0C,stack); returns 1"
60E0FC00,0xA19E,FUN_0000a19e,rtos_task_wrapper_slot11,0.7,"r5=0x0B; calls osTaskScheduler(r4,0x0B,stack); returns 1"
60E0FC00,0xA1B6,FUN_0000a1b6,rtos_task_wrapper_slot0,0.7,"r5=0; calls osTaskScheduler(r4,0,stack); returns 1"
60E0FC00,0xA1CE,FUN_0000a1ce,rtos_task_wrapper_slot1,0.7,"r5=1; calls osTaskScheduler(r4,1,stack); returns slot value (1)"
60E0FC00,0xA200,FUN_0000a200,rtos_task_wrapper_slot2,0.7,"r5=2; calls osTaskScheduler(r4,2,stack); returns 1"
60E0FC00,0xA218,FUN_0000a218,rtos_task_wrapper_slot3,0.7,"r5=3; calls osTaskScheduler(r4,3,stack); returns 1"
60E0FC00,0xA2A8,FUN_0000a2a8,sensor_tick_flags_init,0.4,"resets word@0xFFFFA188=0 and byte@0xFFFFA18A=1, the tick-counter pair driven by the 0xA3AC timeout tick"
60E0FC00,0xA2EC,FUN_0000a2ec,req_mailbox_enqueue_arg_ff,0.4,"SR-protected wrapper: enqueue(r4,0xFF) into request ring via 0xA438 then tail-spin 0xA4BE"
60E0FC00,0xA30C,FUN_0000a30c,req_mailbox_enqueue_arg_arg,0.4,"SR-protected wrapper: enqueue(r4,r5) into request ring via 0xA438, restores SR (no spin)"
60E0FC00,0xA330,FUN_0000a330,req_mailbox_enqueue_c8_arg,0.4,"SR-protected wrapper: enqueue(0xC8, r4) into request ring via 0xA438 then spin 0xA4BE"
60E0FC00,0xA370,FUN_0000a370,req_mailbox_enqueue_c9_ff,0.4,"SR-protected wrapper: enqueue(0xC9,0xFF) into request ring via 0xA438 then spin 0xA4BE"
60E0FC00,0xA3AC,FUN_0000a3ac,timeout_counter_flash_tick,0.4,"periodic tick: incr word@0xFFFFA188; over 0x12C enqueues (0xCA,0xFF) and (0xDC,0xFF if 0x6A28); countdown byte@0xFFFFA18A calls output toggle 0xA824 every 4"
60E0FC00,0xA438,FUN_0000a438,req_mailbox_enqueue_ring4,0.7,"4-slot ring at 0xFFFF8004 (8B slots: long req+long param), index byte@0xFFFF802D wraps at 4, dedup vs head, clears flag 0xFFFF802C"
60E0FC00,0xA4B6,FUN_0000a4b6,clear_counter_word_a188,0.4,writes 0 to word@0xFFFFA188 (clears the tick counter used by 0xA3AC)
60E0FC00,0xA4BE,FUN_0000a4be,spinloop_hang_trap,0.7,"bra 0xA4BE infinite self-loop, reached unconditionally after enqueue in wrappers; deliberate hang/trap, callers never return"
60E0FC00,0xA4F0,FUN_0000a4f0,sfr_timer_init_f710_f71c,0.4,"SFR init: 0xF710=2, 0xF718=0xC0, 0xF71C=0x09C3, 0xF71A=0 (timer/period-like registers)"
60E0FC00,0xA50E,FUN_0000a50e,boot_sfr_init_f710_f71c,0.4,"SFR init variant: 0xF710=2, 0xF718=0xC0, 0xF71C=0x09C3 (no 0xF71A write)"
60E0FC00,0xA824,FUN_0000a824,output_f738_bit15_toggle,0.7,"toggles bit15 of word@0xF738 via RMW arithmetic, SR-protected; called from timeout tick 0xA3AC"
60E0FC00,0xA850,FUN_0000a850,output_f738_bit15_pulse,0.7,"pulses 0xF738 bit15: set 0x8000, delay 0x96 via 0x239C, clear 0x7FFF, delay 0x96; SR-protected; also called by updateIO 0xB99C"
60E0FC00,0xA8DC,FUN_0000a8dc,boot_flags_port_f75e_init,0.4,"init flags 0xFFFFA1BC=3, A1BE=0xFFFF, A1C8=A1C9=0; setRegister 0xF75E bit0x20=1 and bit0x100=0"
60E0FC00,0xAAC4,FUN_0000aac4,switch_state_mode_dispatch,0.4,"reads 0xF72C bits 0x1000/0x2000 gated by flags A1C8/A1C9 -> state 0-3 -> mode byte@0xFFFFA1BC, then tail-call handler pointer @0xD8D4 with r4=0"
60E0FC00,0xAB6C,FUN_0000ab6c,learned_record_crc_check,0.7,verifies checksum of CRC-protected float record @0xFFFF8030 via 0x3E38A; returns nonzero when invalid
60E0FC00,0xABFA,FUN_0000abfa,learned_record_crc_update,0.7,pure thunk: recompute+store checksum of record @0xFFFF8030 (jmp 0x3E258)
60E0FC00,0xAC02,FUN_0000ac02,boot_port_init_f45a_f628_f632,0.4,"SR-protected RMW port cfg: 0xF45A (and 0xF8 or 1, and 0x8F or 0x10), 0xF628, 0xF462 and 0xFFBF, 0xF632 and 0xFF7F, 0xF464 and 0xFFFE"
60E0FC00,0xAD40,FUN_0000ad40,learned_value_average_crc_store,0.4,"running average of raw word@0xFFFF9EFC vs cal 0x6D41C-0x6D437, acc@0xFFFFA1F4, count@0xFFFFA208; updates+validates CRC record 0xFFFF8030 (0x3E258/0x3E1AA); filters result to 0xFFFFA1D0"
60E0FC00,0xB23C,FUN_0000b23c,boot_pwm_ports_init_f58e_f59e,0.4,"SR-protected: clears 0xFFFFA214/A210, 0xF400 bit7 toggle, PWM duty regs 0xF58E/F586/F596/F59E = 1"
60E0FC00,0xB290,FUN_0000b290,pwm_duty_7d00_if_flag,0.4,if byte@0xFFFFA214==1: writes 0x7D00 to 0xF58E and 0xFFFF9F50 (SR-protected)
60E0FC00,0xB2C0,FUN_0000b2c0,pwm_duty_store_scaled_f596,0.4,"scales fr4 by 65536.0, stores long into 0xFFFFA210[ch]; if ch0 active converts 0xFFFF9F50 via 0x231C and writes 0xF596"
60E0FC00,0xB308,FUN_0000b308,throttle_pwm_default_7d00,0.4,if 0xFFFFA214==0: writes 0x7D00 default to 0xFFFF9F50 and PWM regs 0xF58E/F586/F596 via 0x231C conversion
60E0FC00,0xB398,FUN_0000b398,sensor_pair_validity_check,0.4,copies words 0xFFFF9EE4+0x24/+0x26 to 0xFFFFA222; loop compares vs cal min/max tables 0x6FA04/0x6FA08 with counters at 0xFFFFA220/A226
60E0FC00,0xB4EC,FUN_0000b4ec,adc_dma_scan_start_seq,0.4,"full ADC DMA scan start: DMA ctrl 0xF008=0x80,F00A and 0xFC,F00E=0xF8,F009=4, setRegister 0xF74E bit0x80, trigger 0xF72C bits 0x100/0x80, clears flags A229/A322/A320/A228"
60E0FC00,0xB5A0,FUN_0000b5a0,boot_adc_dma_ctrl_init,0.4,"DMA controller init subset: 0xF008=0x80, 0xF00A and 0xFC, 0xF00E=0xF8, 0xF009=4, 0xF69C/0xF694/0xF68A cfg (SR-protected)"
60E0FC00,0xB602,FUN_0000b602,adc_scan_timeout_tick,0.4,"periodic tick: timeout counter A323 vs cal byte@0x7AFD4 -> flag A229; if armed(A322): retry count A321, at >=4 calls trigger 0xBD28"
60E0FC00,0xB6B2,FUN_0000b6b2,adc_dma_scan_step_handler,0.4,"programs DMA regs 0xECEx to fetch word from 0xF00D into staging 0xFFFFA2A2; on step complete copies staged to 0xFFFFA2DE, advances channel/step counters, re-arms via 0xBCCC"
60E0FC00,0xB886,FUN_0000b886,adc_channel_data_store,0.4,"stores count and r5 words from r4 into per-channel table 0xFFFFA22A (60-byte stride), advances channel 0xFFFFA31D (wraps at 2), calls 0xBCCC when 0xFFFFA31F>1"
60E0FC00,0xB958,FUN_0000b958,table_a2de_read_copy,0.4,"copies r5 words from 0xFFFFA2DE to r4 buffer, clears 0xFFFFA228, returns byte@0xFFFFA320"
60E0FC00,0xBCCC,FUN_0000bccc,adc_scan_stop_rearm,0.4,"0xED1A=0xF7; sets A322=1, A31E=0, A321=0; clears 0xF72C trigger bits 0x100 and 0x80 (SR-protected)"
60E0FC00,0xBD28,FUN_0000bd28,adc_scan_trigger_retry,0.4,"sets 0xF72C bits 0x100 and 0x80, delay 0x239C(4), then calls 0xBCCC re-arm (SR-protected)"
60E0FC00,0xBDA0,FUN_0000bda0,sensor_port_init_f020_f026,0.4,"port cfg: 0xF020=0x80, 0xF022 and 0xFC, 0xF026=0xF8, 0xF021=6"
60E0FC00,0xBDBC,FUN_0000bdbc,boot_port_init_f020_f026_sr,0.4,same port cfg as 0xBDA0 but SR-protected
60E0FC00,0xBDFA,FUN_0000bdfa,serial_cmd_write_seq_2,0.4,calls 0xBF3A then 0xBFA0(count=2) then 0xC02C; setRegister 0xF74E len 0x400 val 0
60E0FC00,0xBE30,FUN_0000be30,serial_cmd_write_seq_2b,0.4,same pattern as 0xBDFA with write count=2
60E0FC00,0xBE5E,FUN_0000be5e,serial_cmd_write_seq_4a,0.4,same pattern as 0xBDFA with write count=4
60E0FC00,0xBE8C,FUN_0000be8c,serial_cmd_write_seq_4b,0.4,same pattern as 0xBDFA with write count=4
60E0FC00,0xBED8,FUN_0000bed8,serial_cmd_delay_loop,0.4,"SR-protected: 0xF74E writes (flag1 len 0x400 then flag0), checks 0xF738 bit 0x800, 0x239C delay loop"
60E0FC00,0xBF3A,FUN_0000bf3a,serial_ctrl_setup_enable,0.4,"SR-protected: 0xF75C and 0xFDFF, 0xF732 and 0xFFCF, setRegister 0xF838 bit0x400 val0 and 0xF74E bit0x400 val1"
60E0FC00,0xBFA0,FUN_0000bfa0,serial_dev_write_bytes,0.4,"writes r5 bytes from r4 to serial device: poll 0xF024 bit0x80, data byte->0xF023, ctrl 0xF024=(v and 0x7F) or 0x78, poll bit0x04"
60E0FC00,0xC02C,FUN_0000c02c,serial_dev_read_status16,0.4,two command cycles reading status bytes from 0xF025 combined into (b1 shl 8 or b2); SR-protected
60E0FC00,0xC176,FUN_0000c176,knock_ic_port_init_f629,0.4,"SR-protected RMW: 0xF629=(v and 0xF8) or 0x01, 0xF632 and 0xFFEF, 0xF630 and 0xFFEF (serial cfg for knock IC)"
60E0FC00,0xCC46,FUN_0000cc46,can_mailbox_write_id32,0.4,splits 29-bit message ID (r5) into two 16-bit words written to HCAN mailbox regs 0xE41C and 0xE41E via 0xCEFE
60E0FC00,0xCCA4,FUN_0000cca4,can_mailbox_copy_to_slot,0.4,"slot = base(0xE4B0 via 0xCEE8)+(ch and 0xF)*8; jmp 0x9DFC memcpy(r4, r5, r6)"
60E0FC00,0xCCDA,FUN_0000ccda,can_mailbox_copy_to_slot_verify,0.4,same as 0xCCA4 but jmp 0x9E26 (copy with verify loop)
60E0FC00,0xCD10,FUN_0000cd10,can_mailbox_nibble_store,0.4,[slot] = r5 and 0x0F with slot = base(0xE420)+(ch and 0xF)*8
60E0FC00,0xCD40,FUN_0000cd40,can_mailbox_nibble_load,0.4,returns [slot] and 0x0F from mailbox data byte
60E0FC00,0xCD74,FUN_0000cd74,can_mailbox_read_message_id,0.4,"reads 11/29-bit message ID from slot bytes (+4 status bit3, +5, +6, +7) with bit reassembly and masks"
60E0FC00,0xCE24,FUN_0000ce24,can_channel_status16_read,0.4,"reads word 0xE414/0xE614 (ch0/1), inverts, ANDs mask 0xE40E/0xE60E, byte-swaps, returns 16-bit"
60E0FC00,0xCF12,FUN_0000cf12,can_table_word_lookup,0.4,16-entry word table lookup @0xD914 indexed (r4&0xF)*2; called by placeCANRX/txCAN_EventBased/getHCANSomething
60E0FC00,0xCF30,FUN_0000cf30,sr_protected_shadow_pair_write,0.4,"writes byte pair r4/r5 to 0xFFFFA3D6/A3D7 around getSR(0xB0)/setSR 0x3920/0x3934 critical section, tail-jump"
60E0FC00,0xCF56,FUN_0000cf56,shadow_a3d0_region_init,0.4,mainInit-called init: sets 0xFFFFA3D7=9 and zeroes 0xFFFFA3D0..A3D6 (7-byte shadow state)
60E0FC00,0xCF74,FUN_0000cf74,knock_event_process,0.1,"big FPU routine: 6-entry indexed ring (A3D0/A3B4/A390), float shift-chain, scaled division, fp handler call; called by 0x6684 alongside knockRelatedInit"
60E0FC00,0xD28E,FUN_0000d28e,boot_ram_a3e8_validate,0.4,"main-called boot check: jsr 0x0450 then 0x0636 on ptr 0xFFFFA3E8, returns flag"
60E0FC00,0xD2E8,FUN_0000d2e8,sensor_cal_flag_set_a3fb,0.4,single byte store r4 -> 0xFFFFA3FB (sensor-cal request flag; read by 0xD408/0xD44C)
60E0FC00,0xD2F6,FUN_0000d2f6,sensor_cal_region_checksum,0.7,"sums longs [start,end) from 0x7FB80 record + 3rd long, compares to magic 0x5AA5A55A, stores flag->A3FA; clear checksum logic"
60E0FC00,0xD3CE,FUN_0000d3ce,sensor_cal_state_clear,0.4,clears 0xFFFFA3F9/A3FA/A3FB (3-byte sensor-cal state); called by getSensorStuff??
60E0FC00,0xD408,FUN_0000d408,sensor_cal_handshake_check,0.4,checks word@0xFFFF8000 vs 0xAA55; on mismatch sets A3FB then routes to 0x114FC/0xABFA (thunks)
60E0FC00,0xD44C,FUN_0000d44c,sensor_cal_handshake_ack,0.4,if A3FB==1 call 0x1141C thunk then write 0xAA55 back to 0xFFFF8000 (acknowledge)
60E0FC00,0xD46C,FUN_0000d46c,sensor_cal_checksum_apply,0.4,"if A3FA==2: index A3F8 into 0x7FB80, range-check 0xD674, sum+magic compare, set A3FA=0/1 (accept/reject)"
60E0FC00,0xD674,FUN_0000d674,mem_range_align_check,0.7,"validates r4 4-aligned, r4<=r5, (r5&3)==3 or equal; shared by checksum/apply helpers"
60E0FC00,0xD70A,FUN_0000d70a,boot_clear_flag_a3fc,0.4,clears byte 0xFFFFA3FC; called from mainInit
60E0FC00,0xD712,FUN_0000d712,nullsub_0xd712,0.7,bare rts/nop stub - nullsub
60E0FC00,0xDADE,FUN_0000dade,can_setup_and_reset_timers,0.7,wrapper: bsr canSetup(0xD9F4) then tail-bra resetCANTimers(0xDA94)
60E0FC00,0xDE3C,FUN_0000de3c,can_init_copy_a400,0.4,copies byte 0x6D488 -> 0xFFFFA400; called from canInitVals
60E0FC00,0xDE46,FUN_0000de46,can_fault_counter_update,0.4,CAN fault counter: if float@0x6D48C>float@0xB5DC reload A400 from 0x6D488 else decrement
60E0FC00,0xDF6C,FUN_0000df6c,fault_status_a403_update,0.4,"checks AACC/B5C4/C013 flags + getFaultStatus(0x82) 0x652F0, sets/clears 0xFFFFA403"
60E0FC00,0xE04C,FUN_0000e04c,can_rx_flag_a407_set,0.4,sets byte 0xFFFFA407=1; called from CAN430RX_Main
60E0FC00,0xE1BC,FUN_0000e1bc,flag_mirror_9f8c_a41c,0.4,A41C := (byte@0xFFFF9F8C != 0); called from initOrNewLoopMAYBE
60E0FC00,0xF0E0,FUN_0000f0e0,injector_event_process,0.4,"per-channel injector state machine (0x58-stride, 0x18 entries): 0x84C6/0x85E4/0xFA12/0x8344 injectorPulseSet dispatch"
60E0FC00,0xF2A0,FUN_0000f2a0,fuel_state_flags_clear,0.4,clears 3 state bytes 0xFFFFA4B0/A4B1/A4B2
60E0FC00,0xF2B0,FUN_0000f2b0,crank_fuel_mode_select,0.1,"reads crank byte 0xFFFF9F94 + config 0x78008-0x7800D via 0x10234 state, picks A4B1/A4B0 fuel mode"
60E0FC00,0xF320,FUN_0000f320,fuel_mode_counter_update,0.4,if A4B2==1 decrement A4B0 counter else set A4B0=1; called by engineControlGetFueling
60E0FC00,0xF348,FUN_0000f348,get_fuel_state_flag_a4b1,0.4,getter: returns byte 0xFFFFA4B1 (used by fuelInjectionTiming?)
60E0FC00,0xF454,FUN_0000f454,fuel_channel_table_init,0.4,"inits 2x0x58 fuel channels at 0xFFFFA4B4: ptrs from 0x4BDB8, injector entries, tail jmp 0x1020C setAllInjectorto0?"
60E0FC00,0xF4DC,FUN_0000f4dc,fuel_cut_per_rotor_process,0.4,"per-rotor fuel-cut: 0xF7FC/0xFA3E/0xFA52, setFuelCutDriver, getFuelCutRequestStatus, fuelInjectionRelated/Timing; called by perRotorFuelCut??"
60E0FC00,0xF7FC,FUN_0000f7fc,fuel_channel_process,0.4,"processes both 0x58 fuel channels: injector update via 0xFA3E/0x85E4, timing 0xFFDA/0xFF36, per-channel state fn ptr @0x4BD98"
60E0FC00,0xF8CC,FUN_0000f8cc,set_flag_a571,0.4,sets byte 0xFFFFA571=1 (fuel/ign state flag); called from 0x21A30
60E0FC00,0xF8D4,FUN_0000f8d4,fuel_channel_state_reset,0.4,resets 2 fuel channels (0x85E4 per injector) then clears A564/A568/A56C accumulators
60E0FC00,0xF922,FUN_0000f922,fuel_cut_apply_both_rotors,0.4,calls somethingFuelCutRelated(0xF964) twice with float arg for rotor 0/1
60E0FC00,0xF9F6,FUN_0000f9f6,fuel_acc_long_increment_a568,0.4,"long@0xFFFFA568 += 1 via 0x2304 add helper, stores back (fuel accumulator)"
60E0FC00,0xFA0A,FUN_0000fa0a,fuel_cut_flag_a56c_set,0.4,sets byte 0xFFFFA56C=1 (fuel-cut active flag); called by 0xF0E0/0xFB90
60E0FC00,0xFA12,FUN_0000fa12,fuel_phase_diff_wrap_scaled,0.1,scaled fixed-point diff (A570*0x1E0000 - arg - 0x50000) wrapped mod 0x2D00000 - phase/slot math
60E0FC00,0xFA3E,FUN_0000fa3e,angle_diff_wrap360,0.7,returns (r5-r4) adding 0x1680000(=360*0x10000) if negative - classic 360-degree wrap angle diff
60E0FC00,0xFA52,FUN_0000fa52,fuel_injector_event_schedule,0.4,injector id match + angle-diff window (0xFA3E) then per-slot 0x85E4 dispatch and state write - injector firing scheduler
60E0FC00,0xFE52,FUN_0000fe52,fuel_slot_window_contains,0.4,"iterates 0x18 injector slots; returns 1 if arg falls in [@slot+0x10, 0xFEB8-computed bound]"
60E0FC00,0xFEB8,FUN_0000feb8,fuel_slot_angle_compute,0.4,"slot fire angle = @(0xC,slot) + 0xB4*LongFunc(0xFFFF9F88, 0x10174+@(0x8)+0x101B0) via 0x2158"
60E0FC00,0xFF0E,FUN_0000ff0e,get_fuel_state_a574,0.4,getter: returns byte 0xFFFFA574 (fuel state); called by 0xF4DC
60E0FC00,0xFF14,FUN_0000ff14,fuel_state_mode_a574_update,0.4,A574 := (A428!=0 && BE5C==0)?2:0 (fuel state mode); called from 0x21A30
60E0FC00,0xFF9C,FUN_0000ff9c,fuel_cut_request_distribute,0.4,sets A574 mode then flags @(0x06) on both fuel channels (cut request broadcast); called by engineControlGetFueling
60E0FC00,0x10101,FUN_00010101,fuel_injection_timing_tail_miscode,0.1,odd-aligned (0x10101): Ghidra mis-split tail of fuelInjectionTiming? 0xFFDA - disassembles cleanly from 0x10100; not a real entry (Peripherals & ISR reassigned)
60E0FC00,0x10174,FUN_00010174,injector_cfg_ptr_select,0.4,"selects config ptr @0x6D498 (idx 0/3) or @0x6D49C (idx 1/2/4/5), else 0 - injector wiring cfg"
60E0FC00,0x101B0,FUN_000101b0,injector_offset_select_trunc,0.4,"selects float @0xBE60/0xBE64 by injector idx, /0.25 then ftrc - per-injector latency/scale"
60E0FC00,0x10234,FUN_00010234,get_flag_be84,0.4,getter: returns byte 0xFFFFBE84 (crank/state flag); called from 0xF2B0
60E0FC00,0x1024C,FUN_0001024c,ign_dwell_init_per_rotor,0.4,"inits ign state A5D0/A5D2/A5D5 + 2x0x2C rotor records at A578 from 0x4BE3C, tail jmp calculatePerRotorIgnitionDwell 0x10FEA"
60E0FC00,0x1031C,FUN_0001031c,ign_dwell_config_reload,0.4,"reloads 2 rotor dwell records A578 from 0x4BE34/0x4BE3C tables, jmp 0x10FEA; called from setEngineStatusRotor"
60E0FC00,0x1038C,FUN_0001038c,ign_timing_dwell_compute,0.4,"main per-rotor ign scheduler: 0x107F4/0x107C8 dwell, event fn-ptr table 0x4BDFC, crank enum 0x10ED2, 0x10F04 output; SR-protected callers 0x14140"
60E0FC00,0x10650,FUN_00010650,ign_timing_hw_output_update,0.4,writes ignition timing to hardware via 0x8E28 timer + 0x107C8/0x107F4/0x10F04 using cycle byte 0xFFFF9F97
60E0FC00,0x10766,FUN_00010766,set_ign_flag_a5d5,0.4,sets byte 0xFFFFA5D5=1 (ign active flag consumed by 0x1038C); called from 0x1439A
